,RcpNo,Rcp_ingreCal,RcpName
38065,Y02163,247.394944534,焗烤牛蕃茄
38066,Y02164,781.142735626,檸香沙茶醬
38067,Y02165,146.017005111,香蒜蠔油沙茶醬
38068,Y02166,734.660195122,蔥香沙茶醬
38069,Y02167,2462.17499125,福菜燜五花肉
38070,Y02168,367.846409289,木須炒肉
38071,Y02169,442.313725517,老皮嫩肉
38072,Y02170,316.80117858,層香蔬菜烘蛋捲
38073,Y02171,281.294098558,家常豆腐
38074,Y02172,3158.8,滷鵝掌
38075,Y02173,619.841011375,鐵板豆腐
38076,Y02174,980.701298777,紅滷墨魚
38077,Y02175,4739.970808,糖心滷蛋
38078,Y02176,19436.9258514,滷鴨舌
38079,Y02177,908.38154458,馬鈴薯燉肉
38080,Y02178,823.736955324,茄子滷雞塊
38081,Y02179,1060.63079903,蔥燒滷肉丸
38082,Y02180,1349.19007119,茶梅滷肉塊
38083,Y02181,1574.47683001,冰糖醬鴨
38084,Y02182,8238.49698686,滷鴨胗
38085,Y02183,847.957057382,洋蔥胡蘿蔔滷肉
38086,Y02184,1037.63195996,宮保皮蛋
38087,Y02185,571.774817413,麻婆豆腐
38088,Y02186,911.685822819,川味椒麻肉燥
38089,Y02187,409.457484082,魚香烘蛋
38090,Y02188,11350.0846454,滷鴨翅
38091,Y02189,769.222384013,蕃茄滷肉
38092,Y02190,717.14583572,鴛鴦苦瓜
38093,Y02191,144.376997927,丁香乾煸四季豆
38094,Y02192,2030.93816566,泡菜滷五花肉
38095,Y02193,1422.73904457,芋頭燒肉
38096,Y02194,113.261619517,腐乳空心菜
38097,Y02195,1137.93941676,蛋酥滷肉燥
38098,Y02196,2070.07236102,夏威夷鹹蛋糕
38099,Y02197,4198.83492623,凍汁雞腳
38100,Y02198,8250.91621811,滷豬肚
38101,Y02199,8925.53240741,滷雞腿
38102,Y02200,1090.78289006,綠竹筍滷肉
38103,Y02201,190.67037037,滷豬舌
38104,Y02202,923.413666931,塔香肉燥
38105,Y02203,5072.4940368,香辣滷雞翅
38106,Y02204,818.622538529,蠔油杏鮑菇滷雞翅
38107,Y02205,2299.58865312,豆腐松菇鹹蛋糕
38108,Y02206,69.471480435,蒜酥高麗菜
38109,Y02207,59.4368615986,三絲銀芽
38110,Y02208,2874.28974425,豆腐乳滷小排
38111,Y02209,207.838740144,雙色甜薯
38112,Y02210,2683.58277429,照燒豬肉鹹蛋糕
38113,Y02211,1896.40401426,魚香肉燥
38114,Y02212,2473.65340185,起司臘腸鹹蛋糕
38115,Y02213,5708.66738707,抹茶牛軋糖
38116,Y02214,1824.89545805,鹹冬瓜滷肉燥
38117,Y02215,5859.64560031,巧克力牛軋糖
38118,Y02216,264.62958213,椒鹽香菇
38119,Y02217,170.450946581,酸菜鴨血
38120,Y02218,2258.68306285,芋頭油蔥鹹蛋糕
38121,Y02219,112.284816965,辣炒箭筍
38122,Y02220,879.21581135,豆鼓苦瓜滷肉
38123,Y02221,2140.03357448,醬燒肉塊
38124,Y02222,1116.72362885,潮式滷水
38125,Y02223,4085.23643715,醬豬蹄
38126,Y02224,1162.0838017,滷蹄膀
38127,Y02225,4083.64169856,滷肥腸
38128,Y02226,8690.53240741,滷豬腱
38129,Y02227,8190.53240741,滷羊腱
38130,Y02228,936.17401165,小米粥
38131,Y02229,1483.77152043,紅麴滷肉
38132,Y02230,1048.96679911,香辣滷水
38133,Y02231,937.08180297,山藥甜粥
38134,Y02232,1818.62791694,鳳梨酥
38135,Y02233,1323.88847538,冬菜滷豬腳
38136,Y02234,185.282368974,酥炸櫻花蝦
38137,Y02235,1824.10162694,蜜瓜酥
38138,Y02236,2357.9204625,菠菜玉米鹹蛋糕
38139,Y02237,1087.66268333,椒鹽鮮蚵
38140,Y02238,1918.67014411,藍莓酥
38141,Y02239,2360.01075714,胚芽五香蝦米鹹蛋糕
38142,Y02240,1517.00887696,八寶粥
38143,Y02241,635.032882329,塔香蛤蜊
38144,Y02242,147.979049995,辣炒天婦羅
38145,Y02243,1608.09498481,客家菜脯滷肉
38146,Y02244,1944.07763359,燻雞肉鹹蛋糕
38147,Y02245,388.073246022,三酥魚柳條
38148,Y02246,943.541698559,麻辣滷牛筋
38149,Y02247,5907.51842061,原味牛軋糖
38150,Y02248,165.227167255,蠔油青蔥醬
38151,Y02249,56.7397488822,蒜蓉蔥油膏
38152,Y02250,964.118743552,綜合滷汁
38153,Y02251,76.35,芥末醬油
38154,Y02252,189.048027585,醋味拌透抽
38155,Y02253,136.01970293,麻醬菠菜
38156,Y02254,8243.32420457,滷牛肚
38157,Y02255,25.9061353224,水煮軟絲
38158,Y02256,191.164021175,五味章魚
38159,Y02257,284.670776581,水煮魷魚
38160,Y02258,174.658908784,現燙小卷
38161,Y02259,908.01938999,綠豆小薏仁粥
38162,Y02260,716.08769215,銀耳蓮子粥
38163,Y02261,928.81035525,紫米粥
38164,Y02262,14.0732276784,五味醬
38165,Y02263,906.384399279,百合白果粥
38166,Y02264,983.194629713,五香醬牛腱
38167,Y02265,1057.75755138,桂圓燕麥粥
38168,Y02266,68.25,白醋醬
38169,Y02267,186.455909731,涼拌洋芋絲
38170,Y02268,367.098940459,蔥油蘿蔔絲
38171,Y02269,2370.41372671,筍香鹹蛋糕
38172,Y02270,635.43981132,辣豆瓣魚片
38173,Y02271,3227.24805209,蘑菇肉燥鹹蛋糕
38174,Y02272,606.838080744,中芹魷魚
38175,Y02273,126.249035624,蒜香吻魚
38176,Y02274,544.165602103,三杯中卷
38177,Y02275,1044.91193244,養生粥
38178,Y02276,2148.12353566,栗子滷肉
38179,Y02277,907.579491985,芹菜干絲
38180,Y02278,105.833363076,芒果淋醬
38181,Y02279,1124.95237855,瓜仔肉燥
38182,Y02280,1251.09455137,香菇滷肉塊
38183,Y02281,243.68850922,XO醬拌西芹
38184,Y02282,1214.75184557,皮蛋瘦肉粥
38185,Y02283,1259.23168251,白菜滷肉
38186,Y02284,362.609550567,蝦乾萵筍
38187,Y02285,1136.0006675,豬肝粥
38188,Y02286,1836.38661122,焦糖雞蛋布丁
38189,Y02287,1662.4607843,原味鮮奶酪
38190,Y02288,1760.37427041,肉丁豆仔粥
38191,Y02289,190.466196914,涼拌木耳
38192,Y02290,1347.64457142,烤鴨肉包
38193,Y02291,68.1074130825,五味醬
38194,Y02292,55.4754061329,茄汁醬
38195,Y02293,106.55074709,味噌燙魚片
38196,Y02294,665.630037972,蒜香五花肉
38197,Y02295,1129.18033863,蒜味蚵仔
38198,Y02296,70.408794352,蕃茄魚片
38199,Y02297,197.200757833,麻油黃瓜
38200,Y02298,968.632647915,干貝蘿蔔粥
38201,Y02299,2918.4,油蔥酥
38202,Y02300,150.378477165,回鍋肉
38203,Y02301,1859.80360765,基礎麵糊
38204,Y02302,2092.47027431,芝麻鹹蛋糕
38205,Y02303,275.106615588,涼拌藕片
38206,Y02304,360.918043508,沙拉苦瓜
38207,Y02305,2761.40417765,排骨燕麥粥
38208,Y02306,180.258412727,黃瓜拌燻雞
38209,Y02307,1090.34154771,油蔥肉燥餡
38210,Y02308,1469.46018516,蚵仔粥
38211,Y02309,261.44490741,味噌醬油醬
38212,Y02310,1373.71666655,XO醬豆沙包
38213,Y02311,967.68423061,沙拉鮪魚包
38214,Y02312,448.18929537,肉鬆蔥花包
38215,Y02313,866.25,蒜泥白肉
38216,Y02314,1589.05552663,高麗菜粥
38217,Y02315,654.343946348,拌花生
38218,Y02316,326.8333333,酸梅麥芽糖餅
38219,Y02317,0.0,古早味麥芽糖餅
38220,Y02318,1188.7727103,古早味牛奶餅乾
38221,Y02319,439.36666663,黑糖麥芽糖餅
38222,Y02320,344.129202166,椒麻雞
38223,Y02321,925.143906413,酸辣大薄片
38224,Y02322,1156.87001476,肉片粥
38225,Y02323,316.006677993,涼拌肚絲
38226,Y02324,2950.14515536,油蔥肉燥鹹蛋糕
38227,Y02325,1396.06856484,蔬菜粥
38228,Y02326,461.008092571,涼拌白菜心
38229,Y02327,253.146072075,麻油豬肝
38230,Y02328,1043.12531319,養生綜合鮮菇粥
38231,Y02329,1496.93395338,豆輪滷肉
38232,Y02330,4778.20360765,油蔥鹹蛋糕
38233,Y02331,540.496660382,京醬肉絲
38234,Y02332,401.560740988,麻辣耳絲
38235,Y02333,129.974672186,蒼蠅頭
38236,Y02334,1458.76358841,梅干五花肉
38237,Y02335,1751.67872446,手切滷肉
38238,Y02336,1152.98273896,魚片粥
38239,Y02337,919.823516975,吻仔魚粥
38240,Y02338,2634.12680921,焢肉
38241,Y02339,189.103191739,咖哩雞丁
38242,Y02340,497.874636091,紅油豬耳
38243,Y02341,71.394720116,薑蒜醋味醬
38244,Y02342,321.070055933,醋味蟹腳
38245,Y02343,751.929224273,蔥爆牛肉
38246,Y02344,259.074494148,鹹醬油
38247,Y02345,750.577179528,鹹蛤仔
38248,Y02346,3819.19527232,白雲鳳爪
38249,Y02347,431.623200308,三杯雞
38250,Y02348,178.169984904,客家小炒
38251,Y02349,675.63310499,雞絲拉皮
38252,Y02350,1256.33236424,咕咾肉
38253,Y02351,428.015185296,熱拌塔香蛤蜊
38254,Y02352,440.5781128,涼拌海蜇皮
38255,Y02353,2290.10203106,北海道牛奶千層派
38256,Y02354,4824.24311103,爆漿黑糖包
38257,Y02355,179.730697923,蒜蓉辣椒醬
38258,Y02356,2530.10203106,草莓千層派
38259,Y02357,5277.83395914,咖啡千層派
38260,Y02358,651.75,臘腸包
38261,Y02359,4965.78732736,千層派餅皮
38262,Y02360,1225.88909448,起司包
38263,Y02361,548.656168898,辣油腰花
38264,Y02362,566.4569301,香蔥鮮蝦
38265,Y02363,1822.36412025,鳥蛋燴草菇飯
38266,Y02364,200.016666681,海苔美乃滋
38267,Y02365,134.920538093,香蔥米酒醬
38268,Y02366,250.0200872,鳳梨蝦球
38269,Y02367,1069.12109679,茄汁鯖魚青蔥飯
38270,Y02368,1100.99786,鳳梨乳酪蝦球飯
38271,Y02369,3003.89307415,肉醬海鮮麵
38272,Y02370,693.150986232,麻婆豆腐飯
38273,Y02371,118.81782001,玉米豆腐湯
38274,Y02372,925.462400558,蒲燒鰻魚黃瓜飯
38275,Y02373,4252.4301028,花生包
38276,Y02374,569.294427913,紹興醉蝦
38277,Y02375,4382.5610006,芋泥包
38278,Y02376,3960.7103514,芝麻包
38279,Y02377,290.2766666,紹興人蔘湯
38280,Y02378,48.355211055,什錦鮮菇湯
38281,Y02379,248.77679025,絲瓜冬粉湯
38282,Y02380,58.7307688055,紫菜蛋花湯
38283,Y02381,616.166488819,玉米鮪魚飯
38284,Y02382,733.180913372,錫箔蒜味乳香珍菇飯
38285,Y02383,4114.92894354,椰蓉包
38286,Y02384,664.756775417,什錦蔬菜飯
38287,Y02385,3056.8,抹茶紅豆包
38288,Y02386,661.068022921,沙巴翁蛋黃醬
38289,Y02387,10.8964553568,紅油炒手
38290,Y02388,280.128993825,花椒辣醬
38291,Y02389,1542.29075823,越式生春捲
38292,Y02390,3548.74334166,綠豆蛋黃包
38293,Y02391,3388.06666652,豆沙包
38294,Y02392,835.86574081,蛋白雞汁芡
38295,Y02393,629.507581702,白灼肉片
38296,Y02394,722.9309191,蒜苗香腸蔬菜飯
38297,Y02395,742.753383007,肉末雪裡紅拌麵
38298,Y02396,18.8712446746,白菜蕃茄湯
38299,Y02397,854.129707274,雪花肉丸子
38300,Y02398,86.67021546,花生魚露甜雞醬
38301,Y02399,1619.60637488,三鮮燴飯
38302,Y02400,377.346917486,沙茶雞絲拉皮
38303,Y02401,4458.98950294,地瓜包
38304,Y02402,1293.71332147,拌飯醬豆乾拌麵
38305,Y02403,968.764976535,豬肉什錦麵
38306,Y02404,838.229978272,沙茶羊肉麵
38307,Y02405,146.81,沙巴翁里肌肉
38308,Y02406,745.321703959,蒜香魚丁燴飯
38309,Y02407,648.949954183,蕃茄蛋燴飯
38310,Y02408,417.007949328,開陽胡瓜包
38311,Y02409,460.023983409,辣味麻醬
38312,Y02410,1207.9993735,酸白菜肉包
38313,Y02411,482.523048605,干貝燴豆花
38314,Y02412,218.800021766,柚香白切雞
38315,Y02413,67.3125,柚仔茶桔醬
38316,Y02414,147.312071593,麻醬雞絲
38317,Y02415,451.819968385,醋味麻醬
38318,Y02416,303.960820517,海菜豆花羹
38319,Y02417,411.487630311,蔥油醬
38320,Y02418,3717.0,棗泥包
38321,Y02419,437.80740741,原味麻醬
38322,Y02420,584.43832851,粉嫩雞胸肉
38323,Y02421,2154.43350281,小籠包
38324,Y02422,6431.35406014,蛋黃蓮蓉包
38325,Y02423,472.24027451,白玉翡翠
38326,Y02424,2327.26254572,蔥油雞腿
38327,Y02425,741.263728513,剁椒蒸鱈魚飯
38328,Y02426,388.086536868,素蟹黃豆花
38329,Y02427,1146.8120135,破布子燒鮮蚵飯
38330,Y02428,482.131381925,清炒豆腐腦
38331,Y02429,1062.11562352,豆花水煮魚
38332,Y02430,115.933365009,雙色黃瓜丁
38333,Y02431,289.233843513,涼拌海帶根
38334,Y02432,457.85222212,紹興酒藥膳湯
38335,Y02433,2345.08754571,鹽水雞
38336,Y02434,611.723182421,酸菜肉末豆腐腦
38337,Y02435,211.104839713,麻辣西芹拌腐皮
38338,Y02436,343.221028219,香辣雞腳
38339,Y02437,295.856268634,醃菜心
38340,Y02438,673.539996501,醉香元蹄
38341,Y02439,318.508595172,蝦味肉燥
38342,Y02440,189.122838802,蒜蓉醬
38343,Y02441,1192.91588444,瓜仔肉包
38344,Y02442,2271.86940911,咖哩羊肉包
38345,Y02443,56.1876308832,塔香油膏
38346,Y02444,924.739694829,滑蛋蝦仁燴飯
38347,Y02445,973.604925118,青江菜包
38348,Y02446,219.53107768,水煮茄子
38349,Y02447,1353.13076381,紅酒牛肉燴飯
38350,Y02448,46.8918803,醬汁西蘭花
38351,Y02449,1791.82939787,紅蘿蔔蝦仁肉包
38352,Y02450,1028.75962183,洋蔥炒牛肉飯
38353,Y02451,1170.0,蒜泥白肉
38354,Y02452,287.43102987,蒜蓉油膏醬
38355,Y02453,672.972496938,白灼豬腳肉
38356,Y02454,678.51640213,豆漿芝麻糊
38357,Y02455,735.130309076,沙茶拌米粉
38358,Y02456,837.083330909,玉米沙拉醬蔬菜
38359,Y02457,37.393965522,和風蘆筍
38360,Y02458,890.089020843,薏仁牛肉飯
38361,Y02459,934.354644814,奶油雞肉燴磨菇
38362,Y02460,26.926797357,泰式嘎多嘎多
38363,Y02461,22.4,豆瓣娃娃菜
38364,Y02462,1158.31688473,乾燒牛肉飯
38365,Y02463,784.647798725,酸辣豆腐腦
38366,Y02464,253.815274173,和風醬
38367,Y02465,777.666502519,芒果炒雞柳飯
38368,Y02466,390.602503977,泰式花生咖哩醬
38369,Y02467,105.0,乳香淋南瓜
38370,Y02468,1112.16645214,滑蛋牛肉飯
38371,Y02469,1066.92807371,玉米什錦泡飯
38372,Y02470,369.683366099,普羅旺斯乳香醬
38373,Y02471,497.240529382,辣味豆瓣醬
38374,Y02472,532.885348706,乾拌沙茶義大利麵
38375,Y02473,913.436898007,馬鈴薯玉米雞燴飯
38376,Y02474,391.596623262,麻婆豆花
38377,Y02475,575.417518344,辣香沙茶粿仔條
38378,Y02476,405.777789572,烤豬血糕
38379,Y02477,707.670304319,沙茶烤肉刈包
38380,Y02478,675.814360394,沙茶烤肉土司夾
38381,Y02479,1506.55018518,泡菜肉包
38382,Y02480,1912.79735153,烤韓式年糕
38383,Y02481,2276.17051501,辣醬肉末包
38384,Y02482,828.0765243,高麗菜乾包
38385,Y02483,1277.49503562,洋蔥鮮肉包
38386,Y02484,567.518000834,雪裡紅肉末包
38387,Y02485,838.068713765,豆漿山藥雞湯
38388,Y02486,17.73568736,茄汁甜玉米
38389,Y02487,48.81585825,胡麻四季豆
38390,Y02488,367.428894875,豆漿南瓜雞肉煲
38391,Y02489,870.82309342,香菇雞肉飯
38392,Y02490,1128.83840707,泰式肉末煎豆腐飯
38393,Y02491,1245.32765005,咖哩雞肉飯
38394,Y02492,39.6,奶油玉米筍
38395,Y02493,919.683901751,照燒雞塊飯
38396,Y02494,144.016666677,辣味千島醬
38397,Y02495,374.344686137,豆漿燴菜心
38398,Y02496,252.984170155,奶油洋蔥醬
38399,Y02497,684.45762438,雞蓉豆漿玉米湯
38400,Y02498,190.319734987,胡麻醬
38401,Y02499,345.665480077,豆漿燒魚
38402,Y02500,911.882865196,塔香雞丁飯
38403,Y02501,226.179595925,雞米粒拌醬
38404,Y02502,277.782881386,油醋雞肉沙拉
38405,Y02503,1253.39775879,豆皮粉絲包
38406,Y02504,432.177420056,油醋淋醬
38407,Y02505,1235.07603642,腐乳淋肉片飯
38408,Y02506,1708.87738745,京醬肉絲飯
38409,Y02507,221.909160088,海山醬涼拌雞絲
38410,Y02508,139.959996415,芝麻醬涼拌三絲
38411,Y02509,286.940740734,蕃茄豆瓣醬
38412,Y02510,560.881574085,麻辣醬
38413,Y02511,417.22431123,芝麻醬
38414,Y02512,509.365885526,竹筍滷肉包
38415,Y02513,2417.46533333,基礎麵糰
38416,Y02514,164.357225885,麻辣拌雞絲
38417,Y02515,622.05905639,香蔥肉燥醬
38418,Y02516,217.23240741,油膏韭菜醬
38419,Y02517,221.19462024,原味滷汁
38420,Y02518,31.999999995,油蔥大陸妹
38421,Y02519,212.921666682,海苔千島醬
38422,Y02520,66.0,海苔涼拌冷筍
38423,Y02521,236.54920386,泰式酸甜醬
38424,Y02522,376.173019877,甘甜醬
38425,Y02523,299.30621696,港式蠔油醬
38426,Y02524,43.0,蠔油芥蘭
38427,Y02525,37.5,香蔥肉燥地瓜葉
38428,Y02526,55.17272727,白灼韭菜
38429,Y02527,180.459021754,水煮甘甜瓜
38430,Y02528,587.467083825,川式椒麻醬
38431,Y02529,183.959059935,蒜味蝦醬
38432,Y02530,1331.03441718,蔥燒排骨飯
38433,Y02531,345.671416695,優格雞肉片
38434,Y02532,698.841991918,梅干菜包
38435,Y02533,2417.46533333,紅蘿蔔麵糰
38436,Y02534,630.800379839,瓜仔四季豆飯
38437,Y02535,2293.39968167,鮮肉包
38438,Y02536,394.256517488,豆漿蒸蛋
38439,Y02537,1458.65795836,魚香茄子飯
38440,Y02538,394.565876081,洛神花燒雞胸
38441,Y02539,406.443904633,雞絲拉皮
38442,Y02540,1290.18206696,醬汁豬排飯
38443,Y02541,435.140511472,豆漿滑蛋蝦仁
38444,Y02542,483.362763135,豆奶蝦球粥
38445,Y02543,264.3,寒天凍
38446,Y02544,467.425425325,寒天養生豆花
38447,Y02545,122.35902391,怪味雞
38448,Y02546,2429.09033333,抹茶麵糰
38449,Y02547,1369.86677208,辣味椰奶雞
38450,Y02548,930.68829432,豆花紅豆沙
38451,Y02549,1298.06305034,菜肉包
38452,Y02550,567.738018528,高麗菜包
38453,Y02551,989.535995723,泡菜豬肉飯
38454,Y02552,354.322593867,皇帝豆蒸雞胸
38455,Y02553,567.349186347,豆漿三絲羹
38456,Y02554,1189.1639936,酥皮烤飯捲
38457,Y02555,401.883772038,泡菜
38458,Y02556,340.379714951,沙茶烤蛋
38459,Y02557,1025.72699915,肉桂蘋果捲
38460,Y02558,1165.53332119,雞蛋蒸飯
38461,Y02559,1365.40004262,奶油椰子塔
38462,Y02560,492.55476192,花生米漿
38463,Y02561,136.630614676,香蕉派
38464,Y02562,624.76297954,紅糟蒸雞胸
38465,Y02563,201.456957248,沙茶辣醬烤臭豆腐
38466,Y02564,322.29728209,烤蘿蔔糕
38467,Y02565,1864.51344162,桂圓糯米糕
38468,Y02566,1157.28081145,酥皮芋泥派
38469,Y02567,910.166817231,米飯小籠包
38470,Y02568,392.293615561,玫瑰蘑菇雞
38471,Y02569,165.318187618,羅勒烤雞胸
38472,Y02570,1498.81457573,微波水蒸蛋糕
38473,Y02571,391.516179648,家鄉烤豆腐
38474,Y02572,874.806259254,米飯披薩
38475,Y02573,5257.61992272,越式炸春捲
38476,Y02574,129.115942196,虱目魚湯
38477,Y02575,2157.51715686,焦糖蒸烤布丁
38478,Y02576,653.120176407,腐皮炸飯捲
38479,Y02577,491.292684911,玉米濃湯
38480,Y02578,647.259471719,蔬菜米蛋餅
38481,Y02579,887.056957246,炸脆皮飯捲
38482,Y02580,93.81352986,養生杏鮑菇湯
38483,Y02581,715.606098058,什錦鍋巴
38484,Y02582,542.1859375,醬燒烤飯糰
38485,Y02583,163.825219298,碳烤地瓜
38486,Y02584,310.164830826,碳烤圓茄
38487,Y02585,32.609446923,燒烤芒果
38488,Y02586,752.510410885,香辣雞蝦球
38489,Y02587,372.439730503,煙燻雞肉
38490,Y02588,376.805889356,泡菜炒雞胸肉片
38491,Y02589,562.259419087,黑胡椒鐵板雞柳
38492,Y02590,374.856875349,蕃茄炒雞柳
38493,Y02591,755.210582058,香菇米糕
38494,Y02592,705.625204356,糖醋雞丁
38495,Y02593,93.149997813,福菜肉片湯
38496,Y02594,710.287499985,酥皮肉醬飯
38497,Y02595,3546.0703125,豆皮壽司
38498,Y02596,1233.93643971,鹽酥炸雞塊
38499,Y02597,425.57541056,宮保雞丁
38500,Y02598,305.817945378,芙蓉螃蟹
38501,Y02599,903.646821524,海苔花壽司
38502,Y02600,583.397673432,藍帶雞排
38503,Y02601,1031.43012368,蛋皮花壽司
38504,Y02602,707.1978423,鮭魚拌飯
38505,Y02603,303.888910252,蛤蜊蟹肉青花
38506,Y02604,511.357975598,沙茶蔥燒蝦
38507,Y02605,134.569951922,香烤杏飽菇
38508,Y02606,203.69462274,串燒蔬菜佐沙茶蛋黃醬
38509,Y02607,1757.48465586,椰漿雞
38510,Y02608,1791.68688054,麻油雞
38511,Y02609,203.30727708,百花鮮魷
38512,Y02610,987.619793757,海南雞
38513,Y02611,242.360810192,雪菜黃魚
38514,Y02612,263.0125,素烤南瓜
38515,Y02613,451.194784266,三杯中卷
38516,Y02614,1077.03652445,咖哩雞塊
38517,Y02615,666.22705779,XO醬炒魷魚
38518,Y02616,139.616489641,酸辣烤玉米
38519,Y02617,575.294839802,咖哩沙茶烤肉片
38520,Y02618,222.42518136,燒烤草蝦
38521,Y02619,289.734354245,沙茶香腸
38522,Y02620,329.48099399,甜椒烤魚片
38523,Y02621,267.364989415,五味沙茶烤透抽
38524,Y02622,299.591664508,味噌魚
38525,Y02623,313.564365087,芥末大丁香
38526,Y02624,581.982882985,茄汁蛋包飯
38527,Y02625,580.382487267,泡菜蒸魚
38528,Y02626,535.130368086,鍋貼魚片
38529,Y02627,705.039211534,咖哩豬肉炒飯
38530,Y02628,602.277252029,蒸鑲豆腐
38531,Y02629,816.18727067,肉醬蔬菜炒飯
38532,Y02630,787.546078909,茄汁鯖魚炒飯
38533,Y02631,193.943351627,魚香茄子
38534,Y02632,721.580530161,廣州炒飯
38535,Y02633,617.167060279,鹹魚雞粒炒飯
38536,Y02634,681.540331559,XO醬炒飯
38537,Y02635,113.494999995,孜然燒烤醬
38538,Y02636,181.328648449,韓式辣味燒烤醬
38539,Y02637,160.797351525,味噌蜂蜜醬
38540,Y02638,969.122719526,沙茶孜然烤牛肉
38541,Y02639,955.903333333,沙茶香芧烤豬排
38542,Y02640,141.1425,蛋黃燒烤醬
38543,Y02641,101.81580069,蒜味燒烤醬
38544,Y02642,130.748645961,酸辣烤醬
38545,Y02643,160.323333332,香茅燒烤醬
38546,Y02644,893.945661468,麻辣烤雞腿
38547,Y02645,241.764365087,芥末燒烤醬
38548,Y02646,223.529372975,五味燒烤醬
38549,Y02647,286.644416122,雪花雞米
38550,Y02648,668.198777545,青椒牛肉炒飯
38551,Y02649,618.978441782,肉絲蛋炒飯
38552,Y02650,1175.11861454,牛蒡燴雞腿
38553,Y02651,476.643845802,蔬菜鹹粥
38554,Y02652,761.001929794,玉米碎肉粥
38555,Y02653,529.333370661,胡瓜鹹粥
38556,Y02654,677.78975263,蒜香子雞
38557,Y02655,1545.83126595,梅汁蒸雞腿
38558,Y02656,571.990985928,火腿蛋炒飯
38559,Y02657,2756.90206611,香蔥烤全雞
38560,Y02658,1175.2125,粥底火鍋
38561,Y02659,462.349138027,菱角燒雞腿
38562,Y02660,131.05978424,腐乳雞腿
38563,Y02661,790.54809568,蚵仔粥
38564,Y02662,545.41548036,醬爆雞丁
38565,Y02663,1189.23764968,紅蘿蔔燒牛腩
38566,Y02664,1246.45888984,椰汁炸雞腿
38567,Y02665,501.580396691,照燒烤雞腿
38568,Y02666,797.708923846,窩蛋牛肉粥
38569,Y02667,608.258349214,蝦球粥
38570,Y02668,454.325993733,椒麻雞柳條
